,id,Video,ahash,phash,dhash,whash,colorhash,a,lc,ham_dist,dif
372,d370,augment361,0fe3f2fc90c1e070,e89f017a1f818dec,1a0ea651219b83d3,0fe5f2fcd0c1e070,0fc00000000,57,86,0.5,-1
373,d371,augment362,f1e74f1b03838682,bdea546cea58d051,a74f987373363e1e,f1e74f9f0b838282,0ee01000000,57,85,0.546875,-1
374,d372,augment363,9f9f9b9311000000,ad95501ac96d59e3,36362622a3bbaaa3,9f9ffb93d3010070,0ee01000000,57,85,0.515625,-1
375,d373,augment364,f3f37b4948408080,e08cff2613774513,279793939a960c19,f7fb7b4b4842c084,0ee01000000,61,92,0.21875,1
376,d374,augment365,7c7dcddd8982000a,d9c201479f7f9033,c9d9993b3b2a5e32,7c7dcddd8d83020a,0fe01000000,63,94,0.421875,1
377,d375,augment366,e7f3f9d8c0c08282,fcc02320b8f1f87e,8dc7333239174e5c,c7f3f9d8c9c08286,0ee01000000,63,94,0.421875,1
378,d376,augment367,1c3c6dcd9b030520,8ac6463cfdb87382,e4e9c99b3b3fadc9,1e3c6ddd8b071728,0ec01000000,57,86,0.5,-1
379,d377,augment368,3e3e33b990c04058,87979152da6fa644,ecec566321a992d1,3e3e37b9b1c0407c,0ec02000000,64,95,0.59375,1
380,d378,augment369,3c3e37b190c0802c,d797935acb6924a0,d8ccc66321855158,7c7e37b9b1c0802e,0ee01000000,63,95,0.578125,1
381,d379,augment370,8fe7f2d9c0c06161,e8bf0739be0f8504,1a0dc6313192c7c7,8fe7f2f9d0c06141,0ee01000000,58,86,0.390625,-1
382,d380,augment371,7979cdc989000002,f9c0034f9f689137,d39b9bbb3a2a2e1a,7979fdd98f02820a,0ee01000000,58,87,0.359375,-1
383,d381,augment372,3c3e37b391c0402c,d797925a8a69a685,e8ec6663218153d9,3c3e37bbb1c0c03c,0ec01000000,63,95,0.546875,1
384,d382,augment373,67f3f9d8c14040c0,e0ef2701b3a0f8ab,cf6633b29b97868c,67f3f9dac94042c2,0ee01000000,62,93,0.375,1
385,d383,augment374,f8f14f1f13878604,bccb50edc8d3b121,93679e7333361cb4,f8f14f9f0b838606,0ee01000000,64,95,0.59375,1
386,d384,augment375,c7f3f9d8c0c04283,fc8a2330ba39fd0a,8dc7323329b2860e,c7f7fad8c0c042c3,0ec02000000,58,87,0.375,-1
387,d385,augment376,cddf9f1b13830121,ad99727346625ac6,99923636a2124f47,cfdf9f9313830121,0ec01000000,63,94,0.46875,1
388,d386,augment377,1ebfbb3391008010,ad955452c868d57e,766e666321aba7a1,1fbfbbbbb1018050,0fe01000000,63,95,0.578125,1
389,d387,augment378,797979c9cb800208,e1c1072f9c30ce3f,d3d39b9b3a261a1a,79797fd9cbc0020a,0ec02000000,58,86,0.390625,-1
390,d388,augment379,8ff2f2f8d0c1e161,e89f03f91f8b8d04,1906e671239393c3,8fe2f2f8d0c1e161,0fc00000000,58,86,0.40625,-1
391,d389,augment380,cddf9b9b33010140,a998727b43511bd6,993733336b5317ce,cfdf9b9333810161,0ec01000000,63,94,0.421875,1
392,d390,augment381,3c3eb6b391c08028,d696134a8969a57d,e86c6622230b5352,3cbeb6bbd1c1a028,0fe01000000,63,95,0.5625,1
393,d391,augment382,3c7d6dc98b830314,8bc3063edc7cd033,e9c9db9b3b2f1d35,3d7d6ddb8b830114,0ee01000000,57,86,0.453125,-1
394,d392,augment383,7e7633b991c0c0a8,c7959352db4b8b28,d8ccc66321211359,7e7633b991f0c0a8,0fe01000000,63,95,0.53125,1
395,d393,augment384,e6cfdf1b93824243,b5fa7255a444ad2c,0c1913b226169ecf,e6ef9f5b83024243,0ec02000000,57,85,0.546875,-1
396,d394,augment385,7b7b6b494b808288,a1817f7e1835ae32,d2d2d3939b261e18,7b7b7b4b4bc08288,0ee01000000,63,94,0.4375,1
397,d395,augment386,9ede9e9313004010,bc945a6b096d3b8a,36342626a28ba7b3,9fdede93d3434010,0ee01000000,57,86,0.4375,-1
398,d396,augment387,67f3f9d8c1414280,f08f2720b331e8f3,cd673332bbb7840c,67f3fbdac9410282,0ec01000000,58,87,0.296875,-1
399,d397,augment388,cfdf9b9b13818020,ad98727a42725ee2,9bb73232ab1b4e47,cfdf9b9313818321,0ec01000000,63,94,0.421875,1
400,d398,augment389,cfe7f2d8c0c041c1,e89f2330ba0dfd06,0b8d66333992862e,c7e7fbf8c0c040c3,0ec01000000,62,93,0.34375,1
401,d399,augment390,bcbcb6d2d9c00028,de965a6b896514ca,692c2426330b5351,9c9ef6d2d3c1a038,0ec01000000,57,85,0.515625,-1
402,d400,augment391,e771fad9c0c04061,e8de0170bab17d70,8ec77631399292c6,e7f1fad9d8c04061,0fe01000000,63,94,0.421875,1
403,d401,augment392,8fc7f2f9c0622131,e1fe07319e8fc444,340bc43393d2c7c7,8fcff0f9d0622131,0ec02000000,62,93,0.375,1
404,d402,augment393,9e9fbb9391000050,ad955673ca2d5560,742e2622a3aba3a7,9e9fbf9bd1014150,0ee01000000,63,94,0.46875,1
405,d403,augment394,9f9fbb9311008010,ad9d5473cb691942,76362623a32b23a5,9f9fbb9bf1018110,0ec01000000,57,86,0.453125,-1
406,d404,augment395,79fdcdc98900000a,f8c001479f7dd135,d999993b3b2a2a5a,79fdddd98c83020a,0fe01000000,62,94,0.40625,1
407,d405,augment396,1b9fbbbb11008010,ad9d5572486939ca,76766663232ba7b1,1f9fbbbbb101c018,0ec02000000,63,94,0.453125,1
408,d406,augment397,79797dc989000208,e9c0072ede38649f,d1d39b9b3b2e1a72,79797dd98b82821a,0ec01000000,62,94,0.390625,1
409,d407,augment398,b7f37b4b4840c0c4,e08cff261b770513,67a793939a960c19,b7f77b4b4842c0c4,0ec01000000,61,92,0.234375,1
410,d408,augment399,7c3e37b991c0c02c,c795d35ada6ba028,d8ccc66321851358,7c7e37b991d080ac,0ee01000000,64,96,0.625,1
411,d409,augment400,4061ffffefc700c0,e1636071d25c999f,83c7549d989b9b9c,4061ffffefc70000,0e6000c0000,10,82,0.1875,1
412,d410,augment401,81e2feffff070000,e5ed6923ca4a9ac4,0b068404ec6d8c98,81e2feffff070000,0e6000c0000,10,78,0.28125,-1
413,d411,augment402,0206fffff7020000,f4b03834a64dcdcb,0c9c858ccc26a6c6,0246fffff7c70000,0e6000c0000,10,76,0.484375,-1
414,d412,augment403,e2f2fdf676070700,e6e57537613928b0,86c685c4ecec0c8c,c2f2fdf676070700,076000c0000,10,83,0.375,1
415,d413,augment404,436fbf7fefe06000,a3a0246324687fff,87de5cccccc8cfcc,4347bf7fefe04000,066000c0000,10,77,0.328125,-1
416,d414,augment405,20237f7fef670000,a3a76d63e708919a,c2c69ccecc9a9adc,20237fffef6f0000,066000c0000,10,81,0.140625,1
417,d415,augment406,070fbfdfece0e0c0,b39e2b62326446e7,1c3a76bccccdc78f,070fbf5fece0e040,0fc00080000,10,84,0.453125,1
418,d416,augment407,60a1ffffefcf0000,b3e74f63e3049191,c1439e8f9e9f1b18,60a1efefefcf0000,0e6000c0000,10,78,0.25,-1
419,d417,augment408,6027ff7fefe64000,a1a565632761d91f,c64e58cecc888adc,4027bf7fefe64000,076000c0000,10,78,0.265625,-1
420,d418,augment409,070fdf7ffcf0e000,b7b93d6310e4c8d8,4f3c34dcc8c74733,070fdf7fec70e000,0ec00080000,10,77,0.4375,-1
421,d419,augment410,6063ffffefef0000,a1a565632761d91f,c6c7d0cf488a8adc,40237fffefe70000,066000c0000,10,78,0.234375,-1
422,d420,augment411,0c0f3ffff2f0e080,f4141868d5f3ce17,b4316dcc86830b19,080f3ffff2f0e080,0e6000c0000,9,76,0.515625,-1
423,d421,augment412,83477fff7ee06000,a2b02c721c7ccf9b,879ed0dcc848ceee,01477fffefe06000,066000c0000,10,84,0.4375,1
424,d422,augment413,20f1ffffef4f0000,e3ce4e22c7279193,41a3d8cc9c9f1f10,2031ffffef4f0000,0e6000c0000,10,77,0.328125,-1
425,d423,augment414,0707dfffece0e000,b2be2e6202e8cadb,6d3e3abcc8c5cf73,0707dfffece0e000,0ec000c0000,10,83,0.390625,1
426,d424,augment415,f8f8fcfe0f1f0f07,9b496f19a5925e13,5241c88c9e381e4f,98f0fc6e0f0f0707,0e6000c0000,10,83,0.421875,1
427,d425,augment416,83cf7fffeee0e000,b2bc3c76376f0c80,0f9cb3dcc8c9cf8e,83cf5f5f6ee0e000,076000c0000,10,76,0.484375,-1
428,d426,augment417,2070fdffef078080,e2464e27979719d8,6ce191ce9e9f1338,20f0fdffef078080,0b6000c0000,10,77,0.375,-1
429,d427,augment418,0687fffff7f30000,b4b61b35b555c4c4,0c3d860e860627e7,0287fff7f7e30000,0e6000c0000,11,84,0.53125,1
430,d428,augment419,068ffffff7f30000,a69b1b371373c544,0c3d060e060607e7,0485f7fff7f30000,076000c0000,9,75,0.578125,-1
431,d429,augment420,b070ffffef0f0100,f0c64e24e4a692fb,a6a1998e9f1f1f31,3070efffef0f0100,0e6000c0000,10,77,0.4375,-1
432,d430,augment421,0282fffff7030000,a43d3d25a549cbca,061e8506ce6606ce,0286fffff7030043,0e6000c0000,10,77,0.34375,-1
433,d431,augment422,0307ffffeee0c000,b6be2c6204e8cadb,053f38becc8d8fe3,0107ffffefe0c000,0e6000c0000,10,77,0.40625,-1
434,d432,augment423,80c3ffffefe00000,b03c2c738f1fcb82,060e9cdecc898fc6,80c3ffffefe00020,0ec000c0000,10,77,0.359375,-1
435,d433,augment424,4061ffffefc00000,f0e86870f01c9d9f,8387de9f9c9b9b9c,4061ffffefc100c0,0e6000c0000,10,83,0.328125,1
436,d434,augment425,50f8fcffcf0f0701,b1434c1ce4b69ef2,a2c0c88e9f3f3f27,50f0ecefcf0f0701,0f400180000,10,77,0.4375,-1
437,d435,augment426,0187dffffee0c000,b6be2e670f8dc810,2f1fb8dcc8cf4ee7,0187dffffee0c000,0e6000c0000,10,84,0.484375,1
438,d436,augment427,81e1faff7f070000,e3e96b324aca9cc4,0b07c6c5ec0c8d98,81e1feff7f070004,0e6000c0000,10,77,0.421875,-1
439,d437,augment428,e0f0fdff3f0f0700,e24c6e3744b89b8e,04802183cc1c1d73,e0f0f8ff370f0700,0e6000c0000,10,83,0.421875,1
440,d438,augment429,60af7f7fefe70000,a1ad6d636761911b,c65edccecc888adc,20a73f7fefe70000,076000c0000,10,82,0.234375,1
441,d439,augment430,141f3f7ff0f0e0c0,c6061e4ef0a68f57,6475eece03030c1c,141f3f7ff0f0e080,0ec00080000,9,76,0.53125,-1
442,d440,augment431,c1f2feff76070700,e6ed6923693a1ad0,07062085ec6c0c8c,c0f2faff76070700,076000c0000,10,83,0.3125,1
443,d441,augment432,20707fffef0f0040,a34e4e22f73f9141,6da3da4cde9f9798,20707fffef0f4040,0e6000c0000,10,77,0.328125,-1
444,d442,augment433,20e3ffffefc70000,a1e74d63e30a929b,c3469ccecc9b9a98,20a37fffefc70000,066000c0000,10,79,0.140625,-1
445,d443,augment434,080e1ffff3f0c000,9d1d1969c5ab4e0e,52386dcc86031b71,080e1ffff7f1c100,0bc000c0000,10,76,0.46875,-1
446,d444,augment435,4061ffffefc10040,f1606870f21c9d9f,81c75f9c9c9b9a9c,4061ffffefc100c0,0e6000c0000,10,83,0.3125,1
447,d445,augment436,02c6fffff7070000,f4f43034a64d8dcb,049c0404ccae86cc,02c6fffff7070002,0e6000c0000,10,84,0.46875,1
448,d446,augment437,02c2fffff7070000,f4f53934c9498aca,868ec584ccec8ccc,02c6fffff7070004,0e6000c0000,10,84,0.453125,1
449,d447,augment438,0c0f3ffef2f0e0c0,cc1e3a68d0c74f56,b53b6ccc8443071b,0c0f1ffef2f0e0c0,0e600180000,11,85,0.578125,1
450,d448,augment439,3070fdffef0f8100,e0464e24d7a79b4b,64a1d9cc9f9f3730,3070fdffef0f0100,0e6000c0000,10,83,0.421875,1
451,d449,augment440,e1e1faff3e070700,e7ed6a324ab21c94,0b47e2c4ec0c8d91,e1e1fafd3e070700,0ec000c0000,10,77,0.375,-1
452,d450,augment441,98f8fcfe0f0f0f07,934b6f19a5945e13,5241c88c9e3e1f4f,98f0fcee0f0f0703,0f6000c0000,10,76,0.46875,-1
453,d451,augment442,1c1f3f7ff0f0e0c0,c61e3a68f0870f5e,75376cce82830518,140f3f7ff0f0e0c0,0ec00080000,11,84,0.53125,1
454,d452,augment443,078fff4feee0e040,b39c3f67352400e7,1e38b69cccc9c78f,078f9f4feee0e040,076000c0000,10,84,0.46875,1
455,d453,augment444,079fff4fece0e0e0,b79c3f63332442c6,1c3ab49cc8c9c74f,078fdf4f6c60e0e0,076000c0000,10,77,0.4375,-1
456,d454,augment445,0f9fff4eec70e0e0,b7993f23332062e6,1c383c9c48cbc74f,0f9f9f4eec6060e0,07c00080000,10,77,0.4375,-1
457,d455,augment446,e0f0f9ff3f0f0701,e2cc6c3647b1998e,04c1d3c2ec1c1d33,e0f0f9ff270f0700,0ec000c0000,10,77,0.421875,-1
458,d456,augment447,b8f8f87e0f0f0703,9b496f3d85825a0f,5212c9cc1e3c4f67,a8f8f87e0f0f0703,0e6000c0000,10,77,0.40625,-1
459,d457,augment448,4060ffffefc00040,e1616861f218babf,8bc65edccc9b9a8c,4060ffffefe00046,0e6000c0000,10,81,0.171875,1
460,d458,augment449,1070f8ff4f8f8390,c84c4c3c90fe5b6b,b1e041899a1c2731,1070f8ff6f8f8310,0e6000c0000,11,84,0.546875,1
461,d459,augment450,83e2fefff7270300,e4f93934712dcc4c,860684068cee2e86,02e2fefff7070300,076000c0000,11,84,0.5,1
462,d460,augment451,007efaf8f9f082f6,ed12366fd8316538,48dcf2a262425224,007efaf8f8b080f6,0.00E+00,10,15,0.453125,-1
463,d461,augment452,007e5f1f9f8f47f3,b845633a6d62393d,c584b0b832398d97,007a5e1f1f0d45f3,0.00E+00,10,16,0.28125,1
464,d462,augment453,000039f9f8a18fff,ca1cb56aca39e598,01be33e161495bb0,0000b9f9f8a18fff,01c00008000,9,15,0.515625,-1
465,d463,augment454,00007af8f8e0cfff,cd11b26fc935c6a8,d35cd2f2a2621eb0,00007af8f8e0cfff,00c00008000,10,17,0.40625,1
466,d464,augment455,0020faf8f8a0c0fe,ed13322fc838e53c,0948d2b262421484,0028fafaf8e2c0fe,00c00000000,10,17,0.421875,1
467,d465,augment456,000fffbf9e82017f,bc47237c8768b4e2,1dfcba793c3693cf,000fff9f9e02017f,00c00008000,10,17,0.4375,1
468,d466,augment457,10380c9e9fdfcfff,dc0f632d0f3c1c63,62d1b8307036144c,0028049c9f9fc7ff,01c00008000,10,15,0.359375,-1
469,d467,augment458,1c223979f8f9fbeb,c916b596da4a48ed,64e6e3e1c3b39396,14023038f8f9fbeb,00c00008000,10,15,0.5,-1
